"cond" "item" "RT" "correct" "subj" "prime" "target"
"ED" "17" 529 TRUE 26 "E" "D"
"DD" "4" 405 TRUE 26 "D" "D"
"DD" "24" 515 TRUE 26 "D" "D"
"ED" "96" 616 TRUE 26 "E" "D"
"EE" "18" 541 TRUE 26 "E" "E"
"EE" "9" 324 TRUE 26 "E" "E"
"DD" "33" 549 TRUE 26 "D" "D"
"EE" "56" 652 TRUE 26 "E" "E"
"ED" "91" 622 TRUE 26 "E" "D"
"DD" "12" 344 TRUE 26 "D" "D"
"DE" "17" 386 TRUE 26 "D" "E"
"ED" "98" 399 FALSE 26 "E" "D"
"DE" "2" 726 TRUE 26 "D" "E"
"ED" "92" 669 TRUE 26 "E" "D"
"EE" "48" 571 TRUE 26 "E" "E"
"DE" "1" 370 TRUE 26 "D" "E"
"EE" "54" 569 TRUE 26 "E" "E"
"ED" "83" 701 TRUE 26 "E" "D"
"ED" "1" 382 TRUE 26 "E" "D"
"DD" "19" 562 FALSE 26 "D" "D"
"DD" "30" 541 TRUE 26 "D" "D"
"DD" "18" 366 TRUE 26 "D" "D"
"ED" "20" 358 TRUE 26 "E" "D"
"EE" "57" 522 TRUE 26 "E" "E"
"DE" "63" 829 TRUE 26 "D" "E"
"DD" "20" 350 TRUE 26 "D" "D"
"ED" "94" 714 TRUE 26 "E" "D"
"DE" "70" 350 FALSE 26 "D" "E"
"EE" "11" 458 TRUE 26 "E" "E"
"DD" "26" 552 TRUE 26 "D" "D"
"DD" "3" 360 TRUE 26 "D" "D"
"ED" "84" 818 TRUE 26 "E" "D"
"DE" "80" 602 TRUE 26 "D" "E"
"DE" "74" 570 TRUE 26 "D" "E"
"DD" "9" 408 TRUE 26 "D" "D"
"ED" "11" 343 TRUE 26 "E" "D"
"DD" "17" 365 TRUE 26 "D" "D"
"DE" "61" 553 TRUE 26 "D" "E"
"EE" "42" 591 TRUE 26 "E" "E"
"EE" "10" 389 TRUE 26 "E" "E"
"DD" "7" 400 TRUE 26 "D" "D"
"DE" "8" 483 FALSE 26 "D" "E"
"DE" "10" 382 TRUE 26 "D" "E"
"EE" "16" 381 TRUE 26 "E" "E"
"ED" "97" 475 FALSE 26 "E" "D"
"DD" "38" 590 TRUE 26 "D" "D"
"EE" "59" 659 TRUE 26 "E" "E"
"EE" "41" 636 TRUE 26 "E" "E"
"DE" "5" 402 TRUE 26 "D" "E"
"DE" "72" 738 TRUE 26 "D" "E"
"ED" "89" 645 TRUE 26 "E" "D"
"DD" "23" 726 TRUE 26 "D" "D"
"DD" "6" 400 TRUE 26 "D" "D"
"DD" "37" 584 TRUE 26 "D" "D"
"EE" "5" 480 FALSE 26 "E" "E"
"ED" "81" 659 TRUE 26 "E" "D"
"DD" "14" 404 TRUE 26 "D" "D"
"DE" "68" 660 TRUE 26 "D" "E"
"DE" "69" 629 TRUE 26 "D" "E"
"DE" "75" 623 TRUE 26 "D" "E"
"EE" "44" 530 TRUE 26 "E" "E"
"ED" "100" 572 TRUE 26 "E" "D"
"EE" "13" 459 TRUE 26 "E" "E"
"EE" "52" 574 TRUE 26 "E" "E"
"EE" "8" 441 TRUE 26 "E" "E"
"EE" "51" 651 TRUE 26 "E" "E"
"ED" "82" 542 TRUE 26 "E" "D"
"DE" "77" 937 TRUE 26 "D" "E"
"ED" "2" 430 TRUE 26 "E" "D"
"DD" "39" 584 TRUE 26 "D" "D"
"DE" "7" 400 TRUE 26 "D" "E"
"EE" "60" 653 TRUE 26 "E" "E"
"ED" "18" 455 TRUE 26 "E" "D"
"EE" "4" 494 TRUE 26 "E" "E"
"EE" "43" 541 TRUE 26 "E" "E"
"EE" "55" 571 TRUE 26 "E" "E"
"DD" "27" 630 TRUE 26 "D" "D"
"DE" "20" 773 TRUE 26 "D" "E"
"ED" "93" 626 TRUE 26 "E" "D"
"ED" "90" 559 TRUE 26 "E" "D"
"EE" "49" 694 TRUE 26 "E" "E"
"DE" "15" 552 TRUE 26 "D" "E"
"DD" "29" 628 TRUE 26 "D" "D"
"DE" "76" 667 TRUE 26 "D" "E"
"DD" "13" 424 TRUE 26 "D" "D"
"DD" "25" 651 TRUE 26 "D" "D"
"ED" "87" 546 TRUE 26 "E" "D"
"DD" "22" 661 TRUE 26 "D" "D"
"DE" "12" 527 TRUE 26 "D" "E"
"DE" "14" 634 TRUE 26 "D" "E"
"EE" "15" 463 TRUE 26 "E" "E"
"ED" "19" 707 TRUE 26 "E" "D"
"ED" "99" 643 TRUE 26 "E" "D"
"EE" "46" 657 TRUE 26 "E" "E"
"EE" "6" 515 TRUE 26 "E" "E"
"ED" "86" 708 TRUE 26 "E" "D"
"DE" "4" 438 TRUE 26 "D" "E"
"EE" "53" 664 TRUE 26 "E" "E"
"ED" "97" 1000 FALSE 27 "E" "D"
"DE" "7" 691 FALSE 27 "D" "E"
"DD" "6" 681 TRUE 27 "D" "D"
"DE" "62" 764 TRUE 27 "D" "E"
"DE" "2" 162 TRUE 27 "D" "E"
"DE" "61" 719 TRUE 27 "D" "E"
"DD" "34" 683 TRUE 27 "D" "D"
"ED" "2" 554 TRUE 27 "E" "D"
"EE" "3" 892 TRUE 27 "E" "E"
"DE" "19" 493 FALSE 27 "D" "E"
"ED" "15" 725 TRUE 27 "E" "D"
"ED" "90" 646 TRUE 27 "E" "D"
"DE" "68" 675 TRUE 27 "D" "E"
"DD" "36" 666 TRUE 27 "D" "D"
"DE" "64" 747 TRUE 27 "D" "E"
"EE" "42" 563 FALSE 27 "E" "E"
"ED" "16" 566 TRUE 27 "E" "D"
"ED" "6" 692 TRUE 27 "E" "D"
"EE" "53" 731 TRUE 27 "E" "E"
"DD" "35" 732 TRUE 27 "D" "D"
"ED" "18" 499 TRUE 27 "E" "D"
"DD" "13" 524 TRUE 27 "D" "D"
"ED" "11" 421 TRUE 27 "E" "D"
"EE" "10" 507 TRUE 27 "E" "E"
"DD" "18" 387 TRUE 27 "D" "D"
"DD" "16" 434 TRUE 27 "D" "D"
"ED" "89" 492 TRUE 27 "E" "D"
"DE" "73" 660 TRUE 27 "D" "E"
"EE" "19" 604 FALSE 27 "E" "E"
"EE" "6" 578 TRUE 27 "E" "E"
"DD" "20" 564 TRUE 27 "D" "D"
"DD" "33" 668 TRUE 27 "D" "D"
"ED" "95" 587 TRUE 27 "E" "D"
"ED" "98" 877 TRUE 27 "E" "D"
"EE" "50" 685 TRUE 27 "E" "E"
"DE" "17" 497 TRUE 27 "D" "E"
"DE" "8" 581 TRUE 27 "D" "E"
"DD" "38" 675 TRUE 27 "D" "D"
"EE" "56" 572 TRUE 27 "E" "E"
"DE" "76" 580 TRUE 27 "D" "E"
"DE" "74" 705 TRUE 27 "D" "E"
"EE" "48" 681 TRUE 27 "E" "E"
"EE" "46" 547 TRUE 27 "E" "E"
"ED" "92" 477 TRUE 27 "E" "D"
"DD" "40" 460 TRUE 27 "D" "D"
"DE" "10" 116 FALSE 27 "D" "E"
"DE" "15" 459 TRUE 27 "D" "E"
"ED" "3" 619 TRUE 27 "E" "D"
"ED" "10" 444 TRUE 27 "E" "D"
"EE" "52" 630 TRUE 27 "E" "E"
"DD" "27" 814 TRUE 27 "D" "D"
"DE" "77" 491 FALSE 27 "D" "E"
"EE" "49" 637 TRUE 27 "E" "E"
"EE" "51" 562 FALSE 27 "E" "E"
"ED" "85" 588 TRUE 27 "E" "D"
"DD" "8" 549 TRUE 27 "D" "D"
"EE" "55" 573 TRUE 27 "E" "E"
"ED" "1" 433 TRUE 27 "E" "D"
"DD" "3" 642 TRUE 27 "D" "D"
"DE" "20" 469 TRUE 27 "D" "E"
"EE" "17" 491 TRUE 27 "E" "E"
"ED" "93" 518 TRUE 27 "E" "D"
"ED" "20" 505 TRUE 27 "E" "D"
"DD" "12" 423 FALSE 27 "D" "D"
"DE" "18" 593 TRUE 27 "D" "E"
"DD" "15" 540 TRUE 27 "D" "D"
"ED" "88" 798 TRUE 27 "E" "D"
"DD" "30" 765 TRUE 27 "D" "D"
"ED" "83" 1000 FALSE 27 "E" "D"
"EE" "1" 411 TRUE 27 "E" "E"
"ED" "17" 746 TRUE 27 "E" "D"
"DE" "70" 507 FALSE 27 "D" "E"
"ED" "94" 518 TRUE 27 "E" "D"
"ED" "4" 484 TRUE 27 "E" "D"
"DD" "39" 628 TRUE 27 "D" "D"
"DE" "11" 586 TRUE 27 "D" "E"
"EE" "4" 443 TRUE 27 "E" "E"
"DD" "19" 539 TRUE 27 "D" "D"
"DD" "24" 732 TRUE 27 "D" "D"
"EE" "2" 418 TRUE 27 "E" "E"
"EE" "15" 889 TRUE 27 "E" "E"
"ED" "84" 572 TRUE 27 "E" "D"
"DE" "69" 601 TRUE 27 "D" "E"
"DE" "66" 853 TRUE 27 "D" "E"
"EE" "14" 500 FALSE 27 "E" "E"
"DD" "7" 500 TRUE 27 "D" "D"
"DE" "9" 594 TRUE 27 "D" "E"
"DE" "80" 621 TRUE 27 "D" "E"
"ED" "87" 603 TRUE 27 "E" "D"
"EE" "11" 396 TRUE 27 "E" "E"
"EE" "20" 417 TRUE 27 "E" "E"
"DE" "72" 445 FALSE 27 "D" "E"
"DE" "4" 435 TRUE 27 "D" "E"
"ED" "14" 483 TRUE 27 "E" "D"
"EE" "45" 677 TRUE 27 "E" "E"
"DD" "2" 380 TRUE 27 "D" "D"
"DE" "14" 693 TRUE 27 "D" "E"
"DD" "5" 645 TRUE 27 "D" "D"
"DD" "37" 612 TRUE 27 "D" "D"
"DD" "17" 411 TRUE 27 "D" "D"
"DE" "6" 602 TRUE 27 "D" "E"
"EE" "5" 1000 FALSE 27 "E" "E"
"DE" "71" 603 TRUE 27 "D" "E"
"DD" "9" 410 TRUE 27 "D" "D"
"DE" "67" 651 TRUE 27 "D" "E"
"ED" "5" 522 TRUE 27 "E" "D"
"DE" "75" 677 TRUE 27 "D" "E"
"EE" "13" 445 TRUE 27 "E" "E"
"ED" "12" 428 TRUE 27 "E" "D"
"DD" "4" 430 TRUE 27 "D" "D"
"DD" "10" 499 TRUE 27 "D" "D"
"ED" "19" 508 TRUE 27 "E" "D"
"DE" "13" 411 TRUE 27 "D" "E"
"EE" "12" 429 TRUE 27 "E" "E"
"DD" "31" 582 TRUE 27 "D" "D"
"DE" "16" 483 TRUE 27 "D" "E"
"EE" "41" 644 TRUE 27 "E" "E"
"EE" "59" 610 TRUE 27 "E" "E"
"DE" "12" 443 TRUE 27 "D" "E"
"DD" "14" 437 TRUE 27 "D" "D"
"EE" "8" 471 TRUE 27 "E" "E"
"DD" "26" 559 TRUE 27 "D" "D"
"ED" "86" 605 TRUE 27 "E" "D"
"DE" "79" 547 TRUE 27 "D" "E"
"EE" "16" 404 TRUE 27 "E" "E"
"ED" "9" 547 TRUE 27 "E" "D"
"ED" "82" 405 FALSE 27 "E" "D"
"EE" "47" 524 TRUE 27 "E" "E"
"DD" "29" 548 TRUE 27 "D" "D"
"ED" "99" 741 TRUE 27 "E" "D"
"DD" "1" 496 TRUE 27 "D" "D"
"EE" "7" 523 TRUE 27 "E" "E"
"DE" "78" 542 TRUE 27 "D" "E"
"DD" "32" 764 TRUE 27 "D" "D"
"DE" "1" 586 TRUE 27 "D" "E"
"EE" "60" 551 TRUE 27 "E" "E"
"ED" "100" 611 TRUE 27 "E" "D"
"ED" "96" 571 TRUE 27 "E" "D"
"DD" "22" 545 TRUE 27 "D" "D"
"EE" "57" 477 TRUE 27 "E" "E"
"DD" "28" 556 TRUE 27 "D" "D"
"DE" "3" 458 TRUE 27 "D" "E"
"ED" "7" 515 TRUE 27 "E" "D"
"EE" "43" 710 TRUE 27 "E" "E"
"EE" "9" 436 TRUE 27 "E" "E"
"DE" "63" 742 TRUE 27 "D" "E"
"ED" "81" 646 TRUE 27 "E" "D"
"EE" "58" 523 TRUE 27 "E" "E"
"EE" "18" 474 TRUE 27 "E" "E"
"DD" "23" 694 TRUE 27 "D" "D"
"DD" "11" 523 TRUE 27 "D" "D"
"DE" "5" 661 TRUE 27 "D" "E"
"DD" "21" 551 TRUE 27 "D" "D"
"EE" "54" 612 TRUE 27 "E" "E"
"ED" "91" 637 TRUE 27 "E" "D"
"DE" "65" 523 TRUE 27 "D" "E"
"DD" "25" 611 TRUE 27 "D" "D"
"EE" "44" 626 TRUE 27 "E" "E"
"ED" "13" 796 TRUE 27 "E" "D"
"ED" "8" 532 TRUE 27 "E" "D"
"EE" "49" 701 TRUE 28 "E" "E"
"ED" "18" 486 TRUE 28 "E" "D"
"DE" "14" 611 TRUE 28 "D" "E"
"DD" "21" 628 TRUE 28 "D" "D"
"ED" "90" 634 TRUE 28 "E" "D"
"EE" "16" 533 TRUE 28 "E" "E"
"DD" "37" 656 TRUE 28 "D" "D"
"DE" "16" 622 TRUE 28 "D" "E"
"EE" "15" 605 TRUE 28 "E" "E"
"ED" "85" 1000 FALSE 28 "E" "D"
"EE" "55" 822 FALSE 28 "E" "E"
"DD" "4" 492 TRUE 28 "D" "D"
"EE" "5" 507 TRUE 28 "E" "E"
"DD" "29" 611 TRUE 28 "D" "D"
"DE" "2" 582 TRUE 28 "D" "E"
"DE" "17" 522 TRUE 28 "D" "E"
"DE" "69" 643 TRUE 28 "D" "E"
"ED" "82" 605 TRUE 28 "E" "D"
"DE" "73" 630 TRUE 28 "D" "E"
"EE" "59" 898 TRUE 28 "E" "E"
"DE" "75" 629 TRUE 28 "D" "E"
"EE" "41" 891 TRUE 28 "E" "E"
"EE" "11" 420 TRUE 28 "E" "E"
"ED" "16" 459 TRUE 28 "E" "D"
"ED" "83" 1000 FALSE 28 "E" "D"
"EE" "8" 529 TRUE 28 "E" "E"
"DD" "23" 844 TRUE 28 "D" "D"
"DE" "61" 658 TRUE 28 "D" "E"
"ED" "11" 509 TRUE 28 "E" "D"
"ED" "2" 444 TRUE 28 "E" "D"
"DE" "10" 492 TRUE 28 "D" "E"
"DD" "40" 652 TRUE 28 "D" "D"
"EE" "18" 453 TRUE 28 "E" "E"
"EE" "53" 665 TRUE 28 "E" "E"
"EE" "7" 455 TRUE 28 "E" "E"
"DE" "11" 398 TRUE 28 "D" "E"
"ED" "81" 635 TRUE 28 "E" "D"
"DD" "13" 423 TRUE 28 "D" "D"
"DE" "15" 379 TRUE 28 "D" "E"
"ED" "6" 564 TRUE 28 "E" "D"
"DE" "74" 344 FALSE 28 "D" "E"
"ED" "98" 599 TRUE 28 "E" "D"
"DD" "10" 430 TRUE 28 "D" "D"
"DE" "6" 459 TRUE 28 "D" "E"
"EE" "57" 524 TRUE 28 "E" "E"
"EE" "4" 398 TRUE 28 "E" "E"
"DD" "20" 357 TRUE 28 "D" "D"
"ED" "10" 419 TRUE 28 "E" "D"
"EE" "43" 545 TRUE 28 "E" "E"
"DE" "66" 446 FALSE 28 "D" "E"
"DE" "62" 714 TRUE 28 "D" "E"
"EE" "12" 391 TRUE 28 "E" "E"
"EE" "51" 740 TRUE 28 "E" "E"
"EE" "6" 451 TRUE 28 "E" "E"
"EE" "17" 410 TRUE 28 "E" "E"
"ED" "86" 531 TRUE 28 "E" "D"
"DE" "4" 358 TRUE 28 "D" "E"
"DE" "70" 689 TRUE 28 "D" "E"
"ED" "97" 587 TRUE 28 "E" "D"
"DE" "1" 499 TRUE 28 "D" "E"
"DE" "19" 619 TRUE 28 "D" "E"
"ED" "8" 526 TRUE 28 "E" "D"
"EE" "20" 467 TRUE 28 "E" "E"
"DD" "3" 378 TRUE 28 "D" "D"
"ED" "91" 539 TRUE 28 "E" "D"
"EE" "9" 430 TRUE 28 "E" "E"
"DE" "5" 445 TRUE 28 "D" "E"
"DD" "1" 499 TRUE 28 "D" "D"
"DE" "12" 413 TRUE 28 "D" "E"
"DE" "68" 537 TRUE 28 "D" "E"
"EE" "10" 428 TRUE 28 "E" "E"
"EE" "50" 760 TRUE 28 "E" "E"
"EE" "60" 629 TRUE 28 "E" "E"
"DD" "25" 875 TRUE 28 "D" "D"
"EE" "13" 422 TRUE 28 "E" "E"
"ED" "96" 577 TRUE 28 "E" "D"
"DE" "3" 453 TRUE 28 "D" "E"
"ED" "20" 453 TRUE 28 "E" "D"
"EE" "48" 601 TRUE 28 "E" "E"
"DD" "36" 684 TRUE 28 "D" "D"
"EE" "14" 463 TRUE 28 "E" "E"
"DE" "71" 545 TRUE 28 "D" "E"
"EE" "44" 555 TRUE 28 "E" "E"
"DD" "39" 589 TRUE 28 "D" "D"
"ED" "7" 741 TRUE 28 "E" "D"
"DE" "80" 595 TRUE 28 "D" "E"
"DD" "19" 613 TRUE 28 "D" "D"
"ED" "92" 555 TRUE 28 "E" "D"
"ED" "12" 407 TRUE 28 "E" "D"
"EE" "58" 504 TRUE 28 "E" "E"
"EE" "45" 630 FALSE 28 "E" "E"
"ED" "13" 780 TRUE 28 "E" "D"
"EE" "47" 491 TRUE 28 "E" "E"
"EE" "46" 603 TRUE 28 "E" "E"
"DD" "14" 556 TRUE 28 "D" "D"
"EE" "2" 491 TRUE 28 "E" "E"
"ED" "5" 629 TRUE 28 "E" "D"
"DD" "27" 627 TRUE 28 "D" "D"
"DE" "65" 595 TRUE 28 "D" "E"
"DE" "79" 578 TRUE 28 "D" "E"
"DD" "31" 676 TRUE 28 "D" "D"
"DE" "72" 754 TRUE 28 "D" "E"
"DD" "7" 855 TRUE 28 "D" "D"
"ED" "87" 515 TRUE 28 "E" "D"
"DD" "24" 483 TRUE 28 "D" "D"
"DD" "9" 533 TRUE 28 "D" "D"
"ED" "4" 500 TRUE 28 "E" "D"
"DD" "22" 626 TRUE 28 "D" "D"
"DE" "8" 504 TRUE 28 "D" "E"
"DE" "20" 466 TRUE 28 "D" "E"
"ED" "1" 465 TRUE 28 "E" "D"
"DE" "64" 499 TRUE 28 "D" "E"
"DE" "77" 1000 FALSE 28 "D" "E"
"DD" "35" 623 TRUE 28 "D" "D"
"EE" "1" 436 TRUE 28 "E" "E"
"DE" "67" 638 TRUE 28 "D" "E"
"ED" "14" 434 TRUE 28 "E" "D"
"DE" "7" 412 TRUE 28 "D" "E"
"DD" "17" 659 TRUE 28 "D" "D"
"DD" "34" 794 FALSE 28 "D" "D"
"DD" "38" 879 TRUE 28 "D" "D"
"ED" "17" 468 TRUE 28 "E" "D"
"ED" "100" 659 TRUE 28 "E" "D"
"EE" "52" 1000 FALSE 28 "E" "E"
"ED" "95" 920 TRUE 28 "E" "D"
"DD" "11" 446 TRUE 28 "D" "D"
"ED" "88" 896 TRUE 28 "E" "D"
"DD" "30" 627 TRUE 28 "D" "D"
"DE" "9" 430 TRUE 28 "D" "E"
"DD" "15" 428 TRUE 28 "D" "D"
"DD" "33" 665 TRUE 28 "D" "D"
"DE" "13" 469 TRUE 28 "D" "E"
"DD" "5" 420 TRUE 28 "D" "D"
"DE" "18" 499 TRUE 28 "D" "E"
"EE" "54" 942 TRUE 28 "E" "E"
"ED" "94" 1000 FALSE 28 "E" "D"
"ED" "84" 794 TRUE 28 "E" "D"
"ED" "93" 715 TRUE 28 "E" "D"
"DD" "12" 437 TRUE 28 "D" "D"
"DD" "8" 572 TRUE 28 "D" "D"
"DD" "28" 666 TRUE 28 "D" "D"
"ED" "99" 677 TRUE 28 "E" "D"
"DD" "2" 468 TRUE 28 "D" "D"
"ED" "15" 428 TRUE 28 "E" "D"
"ED" "9" 444 TRUE 28 "E" "D"
"ED" "89" 594 TRUE 28 "E" "D"
"EE" "56" 770 TRUE 28 "E" "E"
"ED" "3" 542 TRUE 28 "E" "D"
"EE" "19" 627 TRUE 28 "E" "E"
"DE" "63" 561 TRUE 28 "D" "E"
"DD" "6" 429 TRUE 28 "D" "D"
"ED" "19" 524 TRUE 28 "E" "D"
"DD" "26" 682 TRUE 28 "D" "D"
"DD" "16" 462 TRUE 28 "D" "D"
"DD" "18" 436 TRUE 28 "D" "D"
"DE" "78" 555 TRUE 28 "D" "E"
"EE" "3" 413 TRUE 28 "E" "E"
"DD" "32" 515 TRUE 28 "D" "D"
"DE" "76" 620 TRUE 28 "D" "E"
"EE" "42" 1000 FALSE 28 "E" "E"
"DE" "8" 709 TRUE 29 "D" "E"
"DE" "14" 724 TRUE 29 "D" "E"
"DD" "3" 616 TRUE 29 "D" "D"
"DE" "9" 669 TRUE 29 "D" "E"
"DD" "36" 729 TRUE 29 "D" "D"
"EE" "44" 850 TRUE 29 "E" "E"
"ED" "97" 841 TRUE 29 "E" "D"
"EE" "45" 1000 FALSE 29 "E" "E"
"EE" "9" 541 TRUE 29 "E" "E"
"EE" "20" 499 TRUE 29 "E" "E"
"DD" "38" 606 TRUE 29 "D" "D"
"DD" "34" 633 TRUE 29 "D" "D"
"DD" "30" 601 TRUE 29 "D" "D"
"DE" "20" 605 TRUE 29 "D" "E"
"ED" "89" 537 TRUE 29 "E" "D"
"ED" "20" 597 TRUE 29 "E" "D"
"ED" "99" 717 TRUE 29 "E" "D"
"DE" "72" 636 TRUE 29 "D" "E"
"DD" "39" 507 TRUE 29 "D" "D"
"ED" "7" 596 TRUE 29 "E" "D"
"DE" "63" 506 TRUE 29 "D" "E"
"EE" "1" 712 TRUE 29 "E" "E"
"ED" "84" 684 TRUE 29 "E" "D"
"ED" "6" 636 TRUE 29 "E" "D"
"ED" "2" 554 TRUE 29 "E" "D"
"DD" "33" 608 TRUE 29 "D" "D"
"ED" "10" 467 TRUE 29 "E" "D"
"DD" "35" 625 TRUE 29 "D" "D"
"DE" "79" 682 TRUE 29 "D" "E"
"ED" "82" 618 TRUE 29 "E" "D"
"DE" "69" 682 TRUE 29 "D" "E"
"DE" "66" 579 TRUE 29 "D" "E"
"DD" "17" 506 TRUE 29 "D" "D"
"DD" "27" 637 TRUE 29 "D" "D"
"ED" "90" 484 TRUE 29 "E" "D"
"ED" "95" 473 TRUE 29 "E" "D"
"DE" "70" 472 TRUE 29 "D" "E"
"DE" "11" 485 FALSE 29 "D" "E"
"DD" "25" 819 TRUE 29 "D" "D"
"DE" "5" 630 TRUE 29 "D" "E"
"ED" "4" 678 TRUE 29 "E" "D"
"ED" "16" 491 TRUE 29 "E" "D"
"EE" "52" 697 TRUE 29 "E" "E"
"ED" "98" 689 TRUE 29 "E" "D"
"DE" "7" 645 TRUE 29 "D" "E"
"DE" "61" 624 TRUE 29 "D" "E"
"DD" "32" 540 TRUE 29 "D" "D"
"EE" "60" 571 TRUE 29 "E" "E"
"EE" "11" 496 TRUE 29 "E" "E"
"DE" "18" 680 TRUE 29 "D" "E"
"DE" "4" 460 TRUE 29 "D" "E"
"DD" "37" 639 TRUE 29 "D" "D"
"ED" "18" 541 TRUE 29 "E" "D"
"DE" "68" 632 TRUE 29 "D" "E"
"ED" "1" 584 TRUE 29 "E" "D"
"EE" "48" 559 TRUE 29 "E" "E"
"ED" "3" 553 TRUE 29 "E" "D"
"EE" "12" 611 TRUE 29 "E" "E"
"DD" "18" 571 TRUE 29 "D" "D"
"DD" "22" 530 TRUE 29 "D" "D"
"EE" "42" 515 TRUE 29 "E" "E"
"EE" "49" 547 TRUE 29 "E" "E"
"DD" "28" 508 TRUE 29 "D" "D"
"DD" "8" 515 TRUE 29 "D" "D"
"EE" "54" 563 TRUE 29 "E" "E"
"EE" "8" 605 TRUE 29 "E" "E"
"EE" "56" 733 TRUE 29 "E" "E"
"ED" "88" 673 TRUE 29 "E" "D"
"DD" "20" 716 TRUE 29 "D" "D"
"ED" "13" 770 FALSE 29 "E" "D"
"EE" "18" 538 TRUE 29 "E" "E"
"EE" "4" 484 TRUE 29 "E" "E"
"ED" "8" 555 TRUE 29 "E" "D"
"DE" "10" 699 TRUE 29 "D" "E"
"ED" "19" 680 TRUE 29 "E" "D"
"ED" "96" 729 TRUE 29 "E" "D"
"EE" "16" 696 TRUE 29 "E" "E"
"EE" "7" 532 TRUE 29 "E" "E"
"DE" "77" 638 TRUE 29 "D" "E"
"DD" "15" 508 TRUE 29 "D" "D"
"DD" "9" 512 TRUE 29 "D" "D"
"ED" "81" 522 TRUE 29 "E" "D"
"EE" "59" 599 TRUE 29 "E" "E"
"DE" "19" 728 FALSE 29 "D" "E"
"DE" "3" 475 TRUE 29 "D" "E"
"DD" "14" 451 TRUE 29 "D" "D"
"DE" "13" 404 TRUE 29 "D" "E"
"DD" "24" 585 TRUE 29 "D" "D"
"EE" "50" 642 TRUE 29 "E" "E"
"DD" "6" 468 TRUE 29 "D" "D"
"DD" "29" 644 TRUE 29 "D" "D"
"DE" "65" 504 TRUE 29 "D" "E"
"DD" "7" 421 TRUE 29 "D" "D"
"ED" "91" 538 TRUE 29 "E" "D"
"DE" "17" 571 TRUE 29 "D" "E"
"EE" "6" 432 FALSE 29 "E" "E"
"ED" "93" 794 TRUE 29 "E" "D"
"EE" "19" 645 TRUE 29 "E" "E"
"DD" "13" 507 TRUE 29 "D" "D"
"ED" "87" 576 TRUE 29 "E" "D"
"DD" "1" 562 TRUE 29 "D" "D"
"DD" "40" 553 TRUE 29 "D" "D"
"DD" "4" 445 TRUE 29 "D" "D"
"EE" "47" 530 TRUE 29 "E" "E"
"ED" "11" 446 TRUE 29 "E" "D"
"EE" "14" 482 TRUE 29 "E" "E"
"DE" "12" 444 TRUE 29 "D" "E"
"DE" "1" 481 TRUE 29 "D" "E"
"EE" "3" 445 TRUE 29 "E" "E"
"DE" "78" 563 TRUE 29 "D" "E"
"EE" "5" 477 TRUE 29 "E" "E"
"DD" "19" 585 TRUE 29 "D" "D"
"ED" "17" 585 TRUE 29 "E" "D"
"ED" "14" 473 TRUE 29 "E" "D"
"EE" "41" 654 TRUE 29 "E" "E"
"DD" "31" 616 TRUE 29 "D" "D"
"EE" "57" 661 TRUE 29 "E" "E"
"EE" "17" 569 TRUE 29 "E" "E"
"ED" "5" 506 TRUE 29 "E" "D"
"DE" "75" 598 TRUE 29 "D" "E"
"DD" "11" 535 TRUE 29 "D" "D"
"EE" "2" 508 TRUE 29 "E" "E"
"DD" "10" 387 TRUE 29 "D" "D"
"ED" "86" 588 TRUE 29 "E" "D"
"ED" "92" 651 TRUE 29 "E" "D"
"EE" "51" 617 TRUE 29 "E" "E"
"DE" "15" 676 TRUE 29 "D" "E"
"DE" "74" 682 TRUE 29 "D" "E"
"DE" "64" 764 FALSE 29 "D" "E"
"EE" "15" 543 TRUE 29 "E" "E"
"DE" "16" 604 TRUE 29 "D" "E"
"ED" "9" 484 TRUE 29 "E" "D"
"EE" "55" 576 TRUE 29 "E" "E"
"DD" "12" 456 TRUE 29 "D" "D"
"DD" "16" 482 TRUE 29 "D" "D"
"DD" "21" 627 TRUE 29 "D" "D"
"ED" "12" 461 TRUE 29 "E" "D"
"DE" "73" 571 TRUE 29 "D" "E"
"ED" "85" 1000 FALSE 29 "E" "D"
"ED" "83" 630 TRUE 29 "E" "D"
"DD" "5" 487 TRUE 29 "D" "D"
"DE" "6" 633 TRUE 29 "D" "E"
"DE" "2" 483 TRUE 29 "D" "E"
"DE" "71" 600 TRUE 29 "D" "E"
"ED" "100" 572 TRUE 29 "E" "D"
"DD" "2" 428 TRUE 29 "D" "D"
"EE" "13" 452 TRUE 29 "E" "E"
"DE" "62" 640 TRUE 29 "D" "E"
"DD" "26" 604 TRUE 29 "D" "D"
"DE" "76" 507 TRUE 29 "D" "E"
"EE" "53" 544 TRUE 29 "E" "E"
"DD" "23" 627 TRUE 29 "D" "D"
"ED" "94" 549 TRUE 29 "E" "D"
"EE" "46" 704 TRUE 29 "E" "E"
"EE" "10" 530 TRUE 29 "E" "E"
"EE" "58" 575 TRUE 29 "E" "E"
"ED" "15" 422 TRUE 29 "E" "D"
"DE" "67" 622 TRUE 29 "D" "E"
"DE" "80" 654 TRUE 29 "D" "E"
"EE" "43" 546 TRUE 29 "E" "E"
"DE" "5" 595 TRUE 30 "D" "E"
"ED" "92" 797 TRUE 30 "E" "D"
"DD" "28" 866 TRUE 30 "D" "D"
